P35128	UBE2N_DROME	reviewed	Ubiquitin-conjugating enzyme E2 N (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme N) (Protein bendless) (Ubiquitin carrier protein N) (Ubiquitin-conjugating enzyme E2-17 kDa) (Ubiquitin-protein ligase D3) (Ubiquitin-protein ligase N)	ben UbcD3 CG18319	Drosophila melanogaster (Fruit fly)	151
L7QI97	L7QI97_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
A0A0F7DDP1	A0A0F7DDP1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
A0A1X9QNI6	A0A1X9QNI6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Human respirovirus 3	2233
A0A023PHA6	A0A023PHA6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L AZ69_44277gpL AZ69_44300gpL AZ69_44311gpL AZ69_44427gpL AZ69_44453gpL AZ69_44479gpL	Human respirovirus 3	2233
T1UD04	T1UD04_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L AZ69_44457gpL AZ69_44459gpL KMQ_39128gpL	Human respirovirus 3	2233
V5TFF2	V5TFF2_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Bottlenose dolphin coronavirus HKU22	274
A0A2S1U1Q4	A0A2S1U1Q4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Mumps rubulavirus	2261
A0A2H4TFP7	A0A2H4TFP7_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		European bat 1 lyssavirus	2127
Q6Q326	Q6Q326_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A344X6T0	A0A344X6T0_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Avian avulavirus 1	2204
A0A0U3V7L4	A0A0U3V7L4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
A0A1J0RFD1	A0A1J0RFD1_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A6B9F3H8	A0A6B9F3H8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Marburg marburgvirus	2331
I6WN85	I6WN85_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A077D0Y9	A0A077D0Y9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L AN222_00007 DF49_50517gpL DH33_45405gpL	Marburg marburgvirus	2331
A0A167NKZ9	A0A167NKZ9_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
K4MQ15	K4MQ15_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Marburg marburgvirus	2331
Q7T713	Q7T713_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Transmissible gastroenteritis virus	262
A0A6B8N8T3	A0A6B8N8T3_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Mumps virus genotype H	2261
A0A5J6EGV9	A0A5J6EGV9_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A344TA48	A0A344TA48_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Canine morbillivirus	2184
A0A1V0IGA2	A0A1V0IGA2_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine hemagglutinating encephalomyelitis virus	230
A0A089FYK2	A0A089FYK2_9NIDO	unreviewed	N protein	ORF7	Southwest baboon virus 1	115
B5AXE3	B5AXE3_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A5J6EH98	A0A5J6EH98_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A3G3NGQ7	A0A3G3NGQ7_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Alphacoronavirus sp.	227
A0A5J6EHJ3	A0A5J6EHJ3_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
Q9W984	Q9W984_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Measles morbillivirus	2183
A0A0Y0BL84	A0A0Y0BL84_9NIDO	unreviewed	N protein	ORF7	Kafue kinda chacma baboon virus	111
A0A2N9QPI3	A0A2N9QPI3_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
A0A1P8VF66	A0A1P8VF66_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
A0A5J6EGE9	A0A5J6EGE9_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1P8LJZ7	A0A1P8LJZ7_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
A0A6C0NA72	A0A6C0NA72_SARS2	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Severe acute respiratory syndrome coronavirus 2 (2019-nCoV) (SARS-CoV-2)	222
A0A023PNS1	A0A023PNS1_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
A2T003	A2T003_RVFV	unreviewed	Nucleoprotein	NP N AM555_00004 AM556_00002 AM557_00003	Rift valley fever virus (RVFV)	245
A0A5J6SCL6	A0A5J6SCL6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Canine morbillivirus	2184
Q6SYX8	Q6SYX8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Canine morbillivirus	2184
A0A1V0E1L4	A0A1V0E1L4_PI2H	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Human parainfluenza 2 virus (HPIV-2)	2263
A0A2Z2FIP5	A0A2Z2FIP5_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Ebola virus	2212
A0A0M6VAY2	A0A0M6VAY2_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)	L	Rabies lyssavirus	2127
A0A1J0RFS6	A0A1J0RFS6_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Rabies lyssavirus	2127
A0A1L7B8R0	A0A1L7B8R0_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Human respirovirus 3	2233
D1MWS1	D1MWS1_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Canine morbillivirus	2184
A0A0E3XL56	A0A0E3XL56_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
A0A2U9QPW5	A0A2U9QPW5_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
A0A1P8D8B9	A0A1P8D8B9_LPMV	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	La Piedad-Michoacan-Mexico virus (LPMV)	2251
C8CAZ8	C8CAZ8_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Measles morbillivirus	2183
A0A5K1KB21	A0A5K1KB21_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
A0A1W5T9B7	A0A1W5T9B7_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Human respirovirus 3	2233
D3U0D9	D3U0D9_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
A0A0U1WL37	A0A0U1WL37_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
Q784S0	Q784S0_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Measles morbillivirus	2183
A0A0K1NYF6	A0A0K1NYF6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
A0A0K1NXZ6	A0A0K1NXZ6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
Q9EAA7	Q9EAA7_TSWV	unreviewed	Nucleoprotein (Nucleocapsid protein)	N	Tomato spotted wilt virus (TSWV)	258
A0A2U8JDJ6	A0A2U8JDJ6_CVHNL	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Human coronavirus NL63 (HCoV-NL63)	226
A0A172Q3V5	A0A172Q3V5_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	225
A0A1X9QNE4	A0A1X9QNE4_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]		Human respirovirus 3	2233
A3FM26	A3FM26_9GAMC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Infectious bronchitis virus	228
A0A5J6NUI0	A0A5J6NUI0_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Dromedary camel coronavirus HKU23	230
A0A068BBE8	A0A068BBE8_9ALPC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Porcine epidemic diarrhea virus	226
T1UCP9	T1UCP9_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L KMO_39064gpL KMO_41314gpL KMO_41318gpL	Human respirovirus 1	2223
U3M750	U3M750_CVHOC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Human coronavirus OC43 (HCoV-OC43)	230
A0A0S0HD82	A0A0S0HD82_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
A0A075W7N6	A0A075W7N6_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
D0EY88	D0EY88_9BETC	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Canine respiratory coronavirus	230
A0A2U7XU68	A0A2U7XU68_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Measles virus genotype D8	2183
T2BB40	T2BB40_MERS	unreviewed	Membrane protein (M protein) (E1 glycoprotein) (Matrix glycoprotein) (Membrane glycoprotein)	M	Middle East respiratory syndrome-related coronavirus (MERS-CoV)	219
A0A3G1VCZ0	A0A3G1VCZ0_9RHAB	unreviewed	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296) (EC 2.1.1.56) (EC 2.7.7.48) (EC 2.7.7.88) (GDP polyribonucleotidyltransferase) (Large structural protein) (RNA-directed RNA polymerase) (RNA-directed RNA polymerase L) (Replicase) (Transcriptase) (mRNA (guanine-N(7)-)-methyltransferase)		Vesicular stomatitis Indiana virus	2109
A0A0U4CTS2	A0A0U4CTS2_9MONO	unreviewed	RNA-directed RNA polymerase L (Protein L) (Large structural protein) (Replicase) (Transcriptase) [Includes: RNA-directed RNA polymerase (EC 2.7.7.48); mRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.56); GDP polyribonucleotidyltransferase (EC 2.7.7.88); Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2 (EC 2.1.1.296)]	L	Zaire ebolavirus	2212
